"activity" "subject" "variable" "average_value"
"SITTING" 15 "tGravityAccMag-std()" -0.557147874176037
"SITTING" 16 "tGravityAccMag-std()" -0.661719690491803
"SITTING" 17 "tGravityAccMag-std()" -0.636074477703533
"WALKING_UPSTAIRS" 18 "tGravityAccMag-std()" -0.689671890376374
"LAYING" 19 "tGravityAccMag-std()" -0.498668963457695
"SITTING" 19 "tGravityAccMag-std()" -0.96428652051282
"WALKING_UPSTAIRS" 20 "tGravityAccMag-std()" -0.572325820319209
"LAYING" 21 "tGravityAccMag-std()" -0.6601960145
"LAYING" 22 "tGravityAccMag-std()" -0.595953853592586
"LAYING" 23 "tGravityAccMag-std()" -0.56557562579215
"WALKING_UPSTAIRS" 24 "tGravityAccMag-std()" -0.650862147810236
"LAYING" 25 "tGravityAccMag-std()" -0.659015505611247
"LAYING" 26 "tGravityAccMag-std()" -0.791764282506579
"WALKING" 26 "tGravityAccMag-std()" -0.5117970759
"WALKING" 27 "tGravityAccMag-std()" -0.677874152031915
"WALKING" 28 "tGravityAccMag-std()" -0.635821226515969
"WALKING" 29 "tGravityAccMag-std()" -0.579067216088081
"WALKING" 30 "tGravityAccMag-std()" -0.591292047725526
"WALKING_DOWNSTAIRS" 30 "tGravityAccMag-std()" -0.191192873333333
"STANDING" 1 "tBodyAccJerkMag-std()" -0.515922167555159
"WALKING_DOWNSTAIRS" 2 "tBodyAccJerkMag-std()" -0.512115278415232
"STANDING" 3 "tBodyAccJerkMag-std()" -0.607658214170381
"WALKING_DOWNSTAIRS" 4 "tBodyAccJerkMag-std()" -0.647249966810726
"STANDING" 5 "tBodyAccJerkMag-std()" -0.589031268133113
"STANDING" 6 "tBodyAccJerkMag-std()" -0.502935062310769
"STANDING" 7 "tBodyAccJerkMag-std()" -0.550560230585714
"STANDING" 8 "tBodyAccJerkMag-std()" -0.564471999961566
"WALKING_DOWNSTAIRS" 9 "tBodyAccJerkMag-std()" -0.608862145384722
"WALKING_DOWNSTAIRS" 10 "tBodyAccJerkMag-std()" -0.529340480130272
"SITTING" 11 "tBodyAccJerkMag-std()" -0.662431689321656
"STANDING" 11 "tBodyAccJerkMag-std()" -0.948422915
"WALKING_DOWNSTAIRS" 12 "tBodyAccJerkMag-std()" -0.662760214650495
"WALKING_UPSTAIRS" 12 "tBodyAccJerkMag-std()" -0.401351316878814
"WALKING_UPSTAIRS" 13 "tBodyAccJerkMag-std()" -0.610248540269939
"SITTING" 14 "tBodyAccJerkMag-std()" -0.605144269857245
"SITTING" 15 "tBodyAccJerkMag-std()" -0.625660376546646
"SITTING" 16 "tBodyAccJerkMag-std()" -0.719647028238525
"SITTING" 17 "tBodyAccJerkMag-std()" -0.693946394750815
"WALKING_UPSTAIRS" 18 "tBodyAccJerkMag-std()" -0.745212812708791
"LAYING" 19 "tBodyAccJerkMag-std()" -0.496521162673404
"SITTING" 19 "tBodyAccJerkMag-std()" -0.982970655897436
"WALKING_UPSTAIRS" 20 "tBodyAccJerkMag-std()" -0.588644307467599
"LAYING" 21 "tBodyAccJerkMag-std()" -0.680069218953922
"LAYING" 22 "tBodyAccJerkMag-std()" -0.589823140414673
"LAYING" 23 "tBodyAccJerkMag-std()" -0.55872531418629
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-std()" -0.689391189346457
"LAYING" 25 "tBodyAccJerkMag-std()" -0.780451867848411
"LAYING" 26 "tBodyAccJerkMag-std()" -0.810730519598684
"WALKING" 26 "tBodyAccJerkMag-std()" -0.593000353695
"WALKING" 27 "tBodyAccJerkMag-std()" -0.696003354282979
"WALKING" 28 "tBodyAccJerkMag-std()" -0.687703433627487
"WALKING" 29 "tBodyAccJerkMag-std()" -0.620472049862791
"WALKING" 30 "tBodyAccJerkMag-std()" -0.661253306394211
"WALKING_DOWNSTAIRS" 30 "tBodyAccJerkMag-std()" -0.37002543
"STANDING" 1 "tBodyGyroMag-std()" -0.499839593745821
"WALKING_DOWNSTAIRS" 2 "tBodyGyroMag-std()" -0.680584887880795
"STANDING" 3 "tBodyGyroMag-std()" -0.674010290979472
"WALKING_DOWNSTAIRS" 4 "tBodyGyroMag-std()" -0.706738493542587
"STANDING" 5 "tBodyGyroMag-std()" -0.664078383532781
"STANDING" 6 "tBodyGyroMag-std()" -0.579837818063692
"STANDING" 7 "tBodyGyroMag-std()" -0.598670795839286
"STANDING" 8 "tBodyGyroMag-std()" -0.581422885341281
"WALKING_DOWNSTAIRS" 9 "tBodyGyroMag-std()" -0.663198385034722
"WALKING_DOWNSTAIRS" 10 "tBodyGyroMag-std()" -0.624408369413333
"SITTING" 11 "tBodyGyroMag-std()" -0.69510017755
"STANDING" 11 "tBodyGyroMag-std()" -0.95915
"WALKING_DOWNSTAIRS" 12 "tBodyGyroMag-std()" -0.719424748168317
"WALKING_UPSTAIRS" 12 "tBodyGyroMag-std()" -0.625684568141017
"WALKING_UPSTAIRS" 13 "tBodyGyroMag-std()" -0.636364939544342
"SITTING" 14 "tBodyGyroMag-std()" -0.471486714606811
"SITTING" 15 "tBodyGyroMag-std()" -0.675336960047866
"SITTING" 16 "tBodyGyroMag-std()" -0.78482286579235
"SITTING" 17 "tBodyGyroMag-std()" -0.750145260967391
"WALKING_UPSTAIRS" 18 "tBodyGyroMag-std()" -0.775779058758242
"LAYING" 19 "tBodyGyroMag-std()" -0.512127771264184
"SITTING" 19 "tBodyGyroMag-std()" -0.964276738076923
"WALKING_UPSTAIRS" 20 "tBodyGyroMag-std()" -0.580023613494576
"LAYING" 21 "tBodyGyroMag-std()" -0.761303119652451
"LAYING" 22 "tBodyGyroMag-std()" -0.67637856158162
"LAYING" 23 "tBodyGyroMag-std()" -0.541949073660753
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-std()" -0.742983126606299
"LAYING" 25 "tBodyGyroMag-std()" -0.68515279467066
"LAYING" 26 "tBodyGyroMag-std()" -0.852827576842105
"WALKING" 26 "tBodyGyroMag-std()" -0.68787089535125
"WALKING" 27 "tBodyGyroMag-std()" -0.754713306440957
"WALKING" 28 "tBodyGyroMag-std()" -0.710956808836911
"WALKING" 29 "tBodyGyroMag-std()" -0.653732301592151
"WALKING" 30 "tBodyGyroMag-std()" -0.577899122013158
"WALKING_DOWNSTAIRS" 30 "tBodyGyroMag-std()" -0.0519516053333333
"STANDING" 1 "tBodyGyroJerkMag-std()" -0.652050770910663
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerkMag-std()" -0.740088733655629
"STANDING" 3 "tBodyGyroJerkMag-std()" -0.80366136372434
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerkMag-std()" -0.844187064164038
"STANDING" 5 "tBodyGyroJerkMag-std()" -0.734187493344371
"STANDING" 6 "tBodyGyroJerkMag-std()" -0.644474485460492
"STANDING" 7 "tBodyGyroJerkMag-std()" -0.658017844948377
"STANDING" 8 "tBodyGyroJerkMag-std()" -0.715838385516014
"WALKING_DOWNSTAIRS" 9 "tBodyGyroJerkMag-std()" -0.786176892048611
"WALKING_DOWNSTAIRS" 10 "tBodyGyroJerkMag-std()" -0.768821828979592
"SITTING" 11 "tBodyGyroJerkMag-std()" -0.866269129904459
"STANDING" 11 "tBodyGyroJerkMag-std()" -0.9667386
"WALKING_DOWNSTAIRS" 12 "tBodyGyroJerkMag-std()" -0.82976500049505
"WALKING_UPSTAIRS" 12 "tBodyGyroJerkMag-std()" -0.712128477966102
"WALKING_UPSTAIRS" 13 "tBodyGyroJerkMag-std()" -0.712056186747706
"SITTING" 14 "tBodyGyroJerkMag-std()" -0.727023009383901
"SITTING" 15 "tBodyGyroJerkMag-std()" -0.837120078079268
"SITTING" 16 "tBodyGyroJerkMag-std()" -0.87480016568306
"SITTING" 17 "tBodyGyroJerkMag-std()" -0.825255969701087
"WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag-std()" -0.88856533728022
"LAYING" 19 "tBodyGyroJerkMag-std()" -0.653554118557801
"SITTING" 19 "tBodyGyroJerkMag-std()" -0.986067566025641
"WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag-std()" -0.683503744537853
"LAYING" 21 "tBodyGyroJerkMag-std()" -0.82408989995098
"LAYING" 22 "tBodyGyroJerkMag-std()" -0.82649344800623
"LAYING" 23 "tBodyGyroJerkMag-std()" -0.573942888021613
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-std()" -0.788997850813648
"LAYING" 25 "tBodyGyroJerkMag-std()" -0.872776184449878
"LAYING" 26 "tBodyGyroJerkMag-std()" -0.8944923525
"WALKING" 26 "tBodyGyroJerkMag-std()" -0.770010727833333
"WALKING" 27 "tBodyGyroJerkMag-std()" -0.837212879564096
"WALKING" 28 "tBodyGyroJerkMag-std()" -0.805738383010471
"WALKING" 29 "tBodyGyroJerkMag-std()" -0.840156364186047
"WALKING" 30 "tBodyGyroJerkMag-std()" -0.811251586894737
"WALKING_DOWNSTAIRS" 30 "tBodyGyroJerkMag-std()" -0.7023427
"STANDING" 1 "fBodyAcc-std()-X" -0.553060616663401
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-X" -0.619788102803311
"STANDING" 3 "fBodyAcc-std()-X" -0.623805015199413
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-X" -0.597551324155678
"STANDING" 5 "fBodyAcc-std()-X" -0.492829885748675
"STANDING" 6 "fBodyAcc-std()-X" -0.506680276530492
"STANDING" 7 "fBodyAcc-std()-X" -0.572347541484091
"STANDING" 8 "fBodyAcc-std()-X" -0.585343460535587
"WALKING_DOWNSTAIRS" 9 "fBodyAcc-std()-X" -0.547995744907986
"WALKING_DOWNSTAIRS" 10 "fBodyAcc-std()-X" -0.541170169070068
"SITTING" 11 "fBodyAcc-std()-X" -0.57690682108535
"STANDING" 11 "fBodyAcc-std()-X" -0.98532634
"WALKING_DOWNSTAIRS" 12 "fBodyAcc-std()-X" -0.66636569620297
"WALKING_UPSTAIRS" 12 "fBodyAcc-std()-X" -0.450926731285593
"WALKING_UPSTAIRS" 13 "fBodyAcc-std()-X" -0.620602036452599
"SITTING" 14 "fBodyAcc-std()-X" -0.609406374110062
"SITTING" 15 "fBodyAcc-std()-X" -0.547150855443902
"SITTING" 16 "fBodyAcc-std()-X" -0.656969045058415
"SITTING" 17 "fBodyAcc-std()-X" -0.59351017342337
"WALKING_UPSTAIRS" 18 "fBodyAcc-std()-X" -0.687850549203297
"LAYING" 19 "fBodyAcc-std()-X" -0.456750917149291
"SITTING" 19 "fBodyAcc-std()-X" -0.983583491025641
"WALKING_UPSTAIRS" 20 "fBodyAcc-std()-X" -0.60314894923565
"LAYING" 21 "fBodyAcc-std()-X" -0.665349663426471
"LAYING" 22 "fBodyAcc-std()-X" -0.528958812567601
"LAYING" 23 "fBodyAcc-std()-X" -0.633839114436559
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-X" -0.664356691751496
"LAYING" 25 "fBodyAcc-std()-X" -0.705223686579951
"LAYING" 26 "fBodyAcc-std()-X" -0.786684494585526
"WALKING" 26 "fBodyAcc-std()-X" -0.503815829633333
"WALKING" 27 "fBodyAcc-std()-X" -0.654659392263298
"WALKING" 28 "fBodyAcc-std()-X" -0.647807192984293
"WALKING" 29 "fBodyAcc-std()-X" -0.5727879490375
"WALKING" 30 "fBodyAcc-std()-X" -0.612463962072947
"WALKING_DOWNSTAIRS" 30 "fBodyAcc-std()-X" -0.200732506666667
"STANDING" 1 "fBodyAcc-std()-Y" -0.390150939647061
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-Y" -0.464723862913245
"STANDING" 3 "fBodyAcc-std()-Y" -0.502753639795894
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-Y" -0.534661524341987
"STANDING" 5 "fBodyAcc-std()-Y" -0.422162171100331
"STANDING" 6 "fBodyAcc-std()-Y" -0.396677793847908
"STANDING" 7 "fBodyAcc-std()-Y" -0.567046977262987
"STANDING" 8 "fBodyAcc-std()-Y" -0.378656458967972
"WALKING_DOWNSTAIRS" 9 "fBodyAcc-std()-Y" -0.586766083232639
"WALKING_DOWNSTAIRS" 10 "fBodyAcc-std()-Y" -0.532135172812313
"SITTING" 11 "fBodyAcc-std()-Y" -0.499770978461465
"STANDING" 11 "fBodyAcc-std()-Y" -0.94205434
"WALKING_DOWNSTAIRS" 12 "fBodyAcc-std()-Y" -0.649994221693564
"WALKING_UPSTAIRS" 12 "fBodyAcc-std()-Y" -0.387166879172881
"WALKING_UPSTAIRS" 13 "fBodyAcc-std()-Y" -0.462584458627829
"SITTING" 14 "fBodyAcc-std()-Y" -0.376829989404644
"SITTING" 15 "fBodyAcc-std()-Y" -0.501568435233384
"SITTING" 16 "fBodyAcc-std()-Y" -0.661844530506831
"SITTING" 17 "fBodyAcc-std()-Y" -0.576930056063587
"WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Y" -0.632838238002747
"LAYING" 19 "fBodyAcc-std()-Y" -0.413717522581738
"SITTING" 19 "fBodyAcc-std()-Y" -0.954567041538462
"WALKING_UPSTAIRS" 20 "fBodyAcc-std()-Y" -0.381534028764124
"LAYING" 21 "fBodyAcc-std()-Y" -0.578748586831863
"LAYING" 22 "fBodyAcc-std()-Y" -0.51558097336324
"LAYING" 23 "fBodyAcc-std()-Y" -0.554471679592177
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Y" -0.594676790059055
"LAYING" 25 "fBodyAcc-std()-Y" -0.529064652290954
"LAYING" 26 "fBodyAcc-std()-Y" -0.771916156513158
"WALKING" 26 "fBodyAcc-std()-Y" -0.49156862359125
"WALKING" 27 "fBodyAcc-std()-Y" -0.649506674776596
"WALKING" 28 "fBodyAcc-std()-Y" -0.595110472615916
"WALKING" 29 "fBodyAcc-std()-Y" -0.630978844851831
"WALKING" 30 "fBodyAcc-std()-Y" -0.534859370813421
"WALKING_DOWNSTAIRS" 30 "fBodyAcc-std()-Y" -0.0831901553333333
"STANDING" 1 "fBodyAcc-std()-Z" -0.498583091676081
"WALKING_DOWNSTAIRS" 2 "fBodyAcc-std()-Z" -0.600678614835099
"STANDING" 3 "fBodyAcc-std()-Z" -0.657443765803519
"WALKING_DOWNSTAIRS" 4 "fBodyAcc-std()-Z" -0.708764043722397
"STANDING" 5 "fBodyAcc-std()-Z" -0.649351210748344
"STANDING" 6 "fBodyAcc-std()-Z" -0.694365207233846
"STANDING" 7 "fBodyAcc-std()-Z" -0.460792123277305
"STANDING" 8 "fBodyAcc-std()-Z" -0.513206312959075
"WALKING_DOWNSTAIRS" 9 "fBodyAcc-std()-Z" -0.501074006965903
"WALKING_DOWNSTAIRS" 10 "fBodyAcc-std()-Z" -0.625871772082993
"SITTING" 11 "fBodyAcc-std()-Z" -0.650036914427707
"STANDING" 11 "fBodyAcc-std()-Z" -0.97532047
"WALKING_DOWNSTAIRS" 12 "fBodyAcc-std()-Z" -0.714767513465347
"WALKING_UPSTAIRS" 12 "fBodyAcc-std()-Z" -0.701793199322034
"WALKING_UPSTAIRS" 13 "fBodyAcc-std()-Z" -0.599036895271407
"SITTING" 14 "fBodyAcc-std()-Z" -0.275013722171486
"SITTING" 15 "fBodyAcc-std()-Z" -0.711431340356707
"SITTING" 16 "fBodyAcc-std()-Z" -0.605646725307104
"SITTING" 17 "fBodyAcc-std()-Z" -0.656622932009511
"WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Z" -0.694874090513736
"LAYING" 19 "fBodyAcc-std()-Z" -0.60416090492695
"SITTING" 19 "fBodyAcc-std()-Z" -0.955532340512821
"WALKING_UPSTAIRS" 20 "fBodyAcc-std()-Z" -0.647515612457627
"LAYING" 21 "fBodyAcc-std()-Z" -0.675588192778676
"LAYING" 22 "fBodyAcc-std()-Z" -0.665516999699377
"LAYING" 23 "fBodyAcc-std()-Z" -0.474767543716048
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Z" -0.655360521446194
"LAYING" 25 "fBodyAcc-std()-Z" -0.630224637674572
"LAYING" 26 "fBodyAcc-std()-Z" -0.826532078684211
"WALKING" 26 "fBodyAcc-std()-Z" -0.65006412725
"WALKING" 27 "fBodyAcc-std()-Z" -0.692130765962766
"WALKING" 28 "fBodyAcc-std()-Z" -0.695767279528796
"WALKING" 29 "fBodyAcc-std()-Z" -0.602550925183721
"WALKING" 30 "fBodyAcc-std()-Z" -0.513563951889316
"WALKING_DOWNSTAIRS" 30 "fBodyAcc-std()-Z" 0.37928445
"STANDING" 1 "fBodyAccJerk-std()-X" -0.543979776127867
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-X" -0.595105612895033
"STANDING" 3 "fBodyAccJerk-std()-X" -0.657844055881525
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-X" -0.644622004704416
"STANDING" 5 "fBodyAccJerk-std()-X" -0.584013626983444
"STANDING" 6 "fBodyAccJerk-std()-X" -0.555346159400332
"STANDING" 7 "fBodyAccJerk-std()-X" -0.626785744584416
"STANDING" 8 "fBodyAccJerk-std()-X" -0.598546245236655
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk-std()-X" -0.572819893733993
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk-std()-X" -0.553403478735408
"SITTING" 11 "fBodyAccJerk-std()-X" -0.670286674469745
"STANDING" 11 "fBodyAccJerk-std()-X" -0.971903915
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk-std()-X" -0.69693815789604
"WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-X" -0.442082308305932
"WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-X" -0.649606227431844
"SITTING" 14 "fBodyAccJerk-std()-X" -0.661460356953251
"SITTING" 15 "fBodyAccJerk-std()-X" -0.637655155092835
"SITTING" 16 "fBodyAccJerk-std()-X" -0.73477673661306
"SITTING" 17 "fBodyAccJerk-std()-X" -0.67654494089212
"WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-X" -0.742517893708791
"LAYING" 19 "fBodyAccJerk-std()-X" -0.475886085932979
"SITTING" 19 "fBodyAccJerk-std()-X" -0.988304746153846
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-X" -0.634710081102825
"LAYING" 21 "fBodyAccJerk-std()-X" -0.709800728388235
"LAYING" 22 "fBodyAccJerk-std()-X" -0.602457991412617
"LAYING" 23 "fBodyAccJerk-std()-X" -0.635054351475538
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-X" -0.751378154304462
"LAYING" 25 "fBodyAccJerk-std()-X" -0.807712525721271
"LAYING" 26 "fBodyAccJerk-std()-X" -0.823791834118421
"WALKING" 26 "fBodyAccJerk-std()-X" -0.612312219306667
"WALKING" 27 "fBodyAccJerk-std()-X" -0.712857956529255
"WALKING" 28 "fBodyAccJerk-std()-X" -0.704073382410995
"WALKING" 29 "fBodyAccJerk-std()-X" -0.651564188964826
"WALKING" 30 "fBodyAccJerk-std()-X" -0.704654632481579
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk-std()-X" -0.350325513333333
"STANDING" 1 "fBodyAccJerk-std()-Y" -0.466251676533372
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-Y" -0.509147543673841
"STANDING" 3 "fBodyAccJerk-std()-Y" -0.559851186088408
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-Y" -0.593855151524606
"STANDING" 5 "fBodyAccJerk-std()-Y" -0.491500434303907
"STANDING" 6 "fBodyAccJerk-std()-Y" -0.437837459287385
"STANDING" 7 "fBodyAccJerk-std()-Y" -0.62853163071948
"STANDING" 8 "fBodyAccJerk-std()-Y" -0.45636839585694
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk-std()-Y" -0.679065855003472
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk-std()-Y" -0.556271725483333
"SITTING" 11 "fBodyAccJerk-std()-Y" -0.607174094924522
"STANDING" 11 "fBodyAccJerk-std()-Y" -0.96597682
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk-std()-Y" -0.695947092235149
"WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-Y" -0.379258174208898
"WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-Y" -0.562129866937645
"SITTING" 14 "fBodyAccJerk-std()-Y" -0.60215894382322
"SITTING" 15 "fBodyAccJerk-std()-Y" -0.605854882622652
"SITTING" 16 "fBodyAccJerk-std()-Y" -0.738434398105465
"SITTING" 17 "fBodyAccJerk-std()-Y" -0.663158393238587
"WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Y" -0.739197834642857
"LAYING" 19 "fBodyAccJerk-std()-Y" -0.460040238390355
"SITTING" 19 "fBodyAccJerk-std()-Y" -0.97953170525641
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Y" -0.525907610282373
"LAYING" 21 "fBodyAccJerk-std()-Y" -0.674102360655147
"LAYING" 22 "fBodyAccJerk-std()-Y" -0.576391814080349
"LAYING" 23 "fBodyAccJerk-std()-Y" -0.636977610060753
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Y" -0.688280461860892
"LAYING" 25 "fBodyAccJerk-std()-Y" -0.721707668572127
"LAYING" 26 "fBodyAccJerk-std()-Y" -0.81033083655329
"WALKING" 26 "fBodyAccJerk-std()-Y" -0.598041970142917
"WALKING" 27 "fBodyAccJerk-std()-Y" -0.675744794384308
"WALKING" 28 "fBodyAccJerk-std()-Y" -0.654855915271466
"WALKING" 29 "fBodyAccJerk-std()-Y" -0.655526116655523
"WALKING" 30 "fBodyAccJerk-std()-Y" -0.674468572368421
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk-std()-Y" -0.43872576
"STANDING" 1 "fBodyAccJerk-std()-Z" -0.737861932680115
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk-std()-Z" -0.767087015496689
"STANDING" 3 "fBodyAccJerk-std()-Z" -0.81080601659824
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk-std()-Z" -0.860544668359621
"STANDING" 5 "fBodyAccJerk-std()-Z" -0.798835563807947
"STANDING" 6 "fBodyAccJerk-std()-Z" -0.755751144098462
"STANDING" 7 "fBodyAccJerk-std()-Z" -0.684856438953896
"STANDING" 8 "fBodyAccJerk-std()-Z" -0.691480916950178
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk-std()-Z" -0.739139922708333
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk-std()-Z" -0.77916817122449
"SITTING" 11 "fBodyAccJerk-std()-Z" -0.857447076624204
"STANDING" 11 "fBodyAccJerk-std()-Z" -0.985830605
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk-std()-Z" -0.811112738960396
"WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-Z" -0.804252431016949
"WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-Z" -0.744823539571865
"SITTING" 14 "fBodyAccJerk-std()-Z" -0.694424996467802
"SITTING" 15 "fBodyAccJerk-std()-Z" -0.845111060762195
"SITTING" 16 "fBodyAccJerk-std()-Z" -0.782089515344262
"SITTING" 17 "fBodyAccJerk-std()-Z" -0.822801747581522
"WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Z" -0.860168954615385
"LAYING" 19 "fBodyAccJerk-std()-Z" -0.656625512764504
"SITTING" 19 "fBodyAccJerk-std()-Z" -0.988454999230769
"WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Z" -0.760509114748588
"LAYING" 21 "fBodyAccJerk-std()-Z" -0.794922813673627
"LAYING" 22 "fBodyAccJerk-std()-Z" -0.780252702647975
"LAYING" 23 "fBodyAccJerk-std()-Z" -0.627540367652688
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Z" -0.751628687821522
"LAYING" 25 "fBodyAccJerk-std()-Z" -0.870541516210269
"LAYING" 26 "fBodyAccJerk-std()-Z" -0.851347576776316
"WALKING" 26 "fBodyAccJerk-std()-Z" -0.744693438791667
"WALKING" 27 "fBodyAccJerk-std()-Z" -0.797303408218085
"WALKING" 28 "fBodyAccJerk-std()-Z" -0.821715494424084
"WALKING" 29 "fBodyAccJerk-std()-Z" -0.818292780813954
"WALKING" 30 "fBodyAccJerk-std()-Z" -0.808123375105263
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk-std()-Z" -0.688316613333333
"STANDING" 1 "fBodyGyro-std()-X" -0.708263420861671
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-X" -0.734588540182119
"STANDING" 3 "fBodyGyro-std()-X" -0.719276622702346
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-X" -0.721749187328076
"STANDING" 5 "fBodyGyro-std()-X" -0.73573857718543
"STANDING" 6 "fBodyGyro-std()-X" -0.692862440004
"STANDING" 7 "fBodyGyro-std()-X" -0.703883646896104
"STANDING" 8 "fBodyGyro-std()-X" -0.675275353078292
"WALKING_DOWNSTAIRS" 9 "fBodyGyro-std()-X" -0.690689895534722
"WALKING_DOWNSTAIRS" 10 "fBodyGyro-std()-X" -0.692654261914966
"SITTING" 11 "fBodyGyro-std()-X" -0.750362055652866
"STANDING" 11 "fBodyGyro-std()-X" -0.970965055
"WALKING_DOWNSTAIRS" 12 "fBodyGyro-std()-X" -0.781377035445545
"WALKING_UPSTAIRS" 12 "fBodyGyro-std()-X" -0.697354860144068
"WALKING_UPSTAIRS" 13 "fBodyGyro-std()-X" -0.734657989051988
"SITTING" 14 "fBodyGyro-std()-X" -0.740052209854489
"SITTING" 15 "fBodyGyro-std()-X" -0.709336168176829
"SITTING" 16 "fBodyGyro-std()-X" -0.804991831502732
"SITTING" 17 "fBodyGyro-std()-X" -0.770057225710326
"WALKING_UPSTAIRS" 18 "fBodyGyro-std()-X" -0.812175241332418
"LAYING" 19 "fBodyGyro-std()-X" -0.579925107574326
"SITTING" 19 "fBodyGyro-std()-X" -0.977522990769231
"WALKING_UPSTAIRS" 20 "fBodyGyro-std()-X" -0.704481841200565
"LAYING" 21 "fBodyGyro-std()-X" -0.811026710110294
"LAYING" 22 "fBodyGyro-std()-X" -0.714977903442368
"LAYING" 23 "fBodyGyro-std()-X" -0.779197054064516
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-X" -0.794063529133858
"LAYING" 25 "fBodyGyro-std()-X" -0.690398481943765
"LAYING" 26 "fBodyGyro-std()-X" -0.870023551125
"WALKING" 26 "fBodyGyro-std()-X" -0.735076815266667
"WALKING" 27 "fBodyGyro-std()-X" -0.806288410297872
"WALKING" 28 "fBodyGyro-std()-X" -0.762030978010471
"WALKING" 29 "fBodyGyro-std()-X" -0.752567831707849
"WALKING" 30 "fBodyGyro-std()-X" -0.678498341778079
"WALKING_DOWNSTAIRS" 30 "fBodyGyro-std()-X" -0.46193149
"STANDING" 1 "fBodyGyro-std()-Y" -0.429825832648703
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-Y" -0.72716774102649
"STANDING" 3 "fBodyGyro-std()-Y" -0.758505287214076
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-Y" -0.782885735867508
"STANDING" 5 "fBodyGyro-std()-Y" -0.702290390960265
"STANDING" 6 "fBodyGyro-std()-Y" -0.633236229753846
"STANDING" 7 "fBodyGyro-std()-Y" -0.671161922837662
"STANDING" 8 "fBodyGyro-std()-Y" -0.573087292172598
"WALKING_DOWNSTAIRS" 9 "fBodyGyro-std()-Y" -0.667203220760417
"WALKING_DOWNSTAIRS" 10 "fBodyGyro-std()-Y" -0.565943677806122
"SITTING" 11 "fBodyGyro-std()-Y" -0.668859800442994
"STANDING" 11 "fBodyGyro-std()-Y" -0.990059995
"WALKING_DOWNSTAIRS" 12 "fBodyGyro-std()-Y" -0.79134097529703
"WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Y" -0.634366754830509
